"In da car park","HAM"
"I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...","HAM"
"So i asked how's anthony. Dad. And your bf","HAM"
"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).","HAM"
"What Today-sunday..sunday is holiday..so no work..","HAM"
"Am going to take bath ill place the key in window:-)","HAM"
"LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts","SPAM"
"Dear, take care. I am just reaching home.love u a lot.","HAM"
"staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323","HAM"
"Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...","HAM"
"Olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement. Hopefully they dont ignore that.","HAM"
"We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;","HAM"
"Yo, you at jp and hungry like a mofo?","HAM"
"This is all just creepy and crazy to me.","HAM"
"Ok... I din get ur msg...","HAM"
"Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas","HAM"
"Pathaya enketa maraikara pa'","HAM"
"Even if he my friend he is a priest call him now","HAM"
"U so lousy, run already come back then half dead... Hee...","HAM"
"That's y i said it's bad dat all e gals know u... Wat u doing now?","HAM"
"Or remind me in a few hrs.","HAM"
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.","HAM"
"Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks","HAM"
"Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?","HAM"
"Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.","HAM"
"Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412","SPAM"
"Short But Cute : ' Be a good person , but dont try to prove' ..... Gud mrng...","HAM"
"Just haven't decided where yet eh ?","HAM"
"Wat time liao, where still got.","HAM"
"Yes watching footie but worried we're going to blow it - Phil Neville?","HAM"
"I wait 4 ü inside da car park...","HAM"
"Uncle Abbey! Happy New Year. Abiola","HAM"
"Now am free call me pa.","HAM"
"R u saying i should re order the slippers cos i had to pay for returning it.","HAM"
"Stop knowing me so well!","HAM"
"Good evening! this is roger. How are you?","HAM"
"Small problem in auction:)punj now asking tiwary","HAM"
"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+","SPAM"
"He telling not to tell any one. If so treat for me hi hi hi","HAM"
"My uncles in Atlanta. Wish you guys a great semester.","HAM"
"1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+","SPAM"
"U coming 2 pick me?","HAM"
"Thats cool. i liked your photos. You are very sexy!","HAM"
"would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked","HAM"
"Haha better late than ever, any way I could swing by?","HAM"
"Ok. But i finish at 6.","HAM"
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.","SPAM"
"I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!","HAM"
"So no messages. Had food?","HAM"
"Ok going to sleep. Hope i can meet her.","HAM"
"Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!","HAM"
"Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks","HAM"
"You're right I have now that I think about it","HAM"
"Wat r u doing now?","HAM"
"Is ur lecture over?","HAM"
"sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP","SPAM"
"Customer place i will call you","HAM"
"Not planned yet :)going to join company on jan 5 only.don know what will happen after that.","HAM"
"Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)","HAM"
"Haha I heard that, text me when you're around","HAM"
"I.ll get there tomorrow and send it to you","HAM"
"'SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...'","HAM"
"Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night","HAM"
"'CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.'","HAM"
"Sorry, in meeting I'll call you later","HAM"
"Yo! Howz u? girls never rang after india. L","HAM"
"Yeah but which is worse for i","HAM"
"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX","SPAM"
"I tagged MY friends that you seemed to count as YOUR friends.","HAM"
"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx","SPAM"
"Ok...","HAM"
"Long time. You remember me today.","HAM"
"Havent shopping now lor i juz arrive only","HAM"
"Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE","HAM"
"Are you up for the challenge? I know i am :)","HAM"
"How much did ur hdd casing cost.","HAM"
"Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie","HAM"
"I can't describe how lucky you are that I'm actually awake by noon","HAM"
"This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm","SPAM"
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD","HAM"
"Cheers for the card ... Is it that time of year already?","HAM"
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k","SPAM"
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL","HAM"
"Ugh hopefully the asus ppl dont randomly do a reformat.","HAM"
"Haven't seen my facebook, huh? Lol!","HAM"
"Mah b, I'll pick it up tomorrow","HAM"
"Still otside le..u come 2morrow maga..","HAM"
"Do u still have plumbers tape and a wrench we could borrow?","HAM"
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.","SPAM"
"It vl bcum more difficult..","HAM"
"UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117","SPAM"
"Havent still waitin as usual... Ü come back sch oredi?","HAM"
"In meeting da. I will call you","HAM"
"K k :-):-) then watch some films.","HAM"
"Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.","HAM"
"There the size of elephant tablets & u shove um up ur ass!!","HAM"
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da","HAM"
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","HAM"
"Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.","HAM"
"Good morning pookie pie! Lol hope I didn't wake u up","HAM"
"MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.","HAM"
"Happy birthday to you....dear.with lots of love.rakhesh NRI","HAM"
"Howz that persons story","HAM"
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate","SPAM"
"X2 &lt;#&gt; . Are you going to get that","HAM"
"Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning","HAM"
"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub","SPAM"
"Is ur paper today in e morn or aft?","HAM"
"I will lick up every drop :) are you ready to use your mouth as well?","HAM"
"And you! Will expect you whenever you text! Hope all goes well tomo","HAM"
"Great. P diddy is my neighbor and comes for toothpaste every morning","HAM"
"I av a new number, . Wil u only use this one,ta.","HAM"
"So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.","HAM"
"7 lor... Change 2 suntec... Wat time u coming?","HAM"
"No de.am seeing in online shop so that i asked.","HAM"
"Just curious because my cuz asked what I was up to","HAM"
"Nice.nice.how is it working?","HAM"
"Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?","HAM"
"Haha... Yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again","HAM"
"She's good. How are you. Where r u working now","HAM"
"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home","HAM"
"At home also.","HAM"
"This phone has the weirdest auto correct.","HAM"
"Oops my phone died and I didn't even know. Yeah I like it better.","HAM"
"Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?","HAM"
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","HAM"
"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx","HAM"
"We got a divorce. Lol. She.s here","HAM"
"What's ur pin?","HAM"
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?","HAM"
"I want snow. It's just freezing and windy.","HAM"
"URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only","SPAM"
"Come to mahal bus stop.. &lt;DECIMAL&gt;","HAM"
"Don know:)this week i'm going to tirunelvai da.","HAM"
"Me too baby! I promise to treat you well! I bet you will take good care of me...","HAM"
"Its like that hotel dusk game i think. You solve puzzles in a area thing","HAM"
"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","SPAM"
"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !","HAM"
"Well that must be a pain to catch","HAM"
"Sorry da thangam.it's my mistake.","HAM"
"I need... Coz i never go before","HAM"
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....","HAM"
"Wife.how she knew the time of murder exactly","HAM"
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info","SPAM"
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1","SPAM"
"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?","HAM"
"No plm i will come da. On the way.","HAM"
"Guess he wants alone time. We could just show up and watch when they do..","HAM"
"Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)","HAM"
"Yup ü not comin :-(","HAM"
"Yes, princess. Toledo.","HAM"
"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me","HAM"
"Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.","HAM"
"Good. No swimsuit allowed :)","HAM"
"Am okay. Will soon be over. All the best","HAM"
"A cute thought for friendship: 'Its not necessary to share every secret with ur close Frnd, but watever u shared should be true'....","HAM"
"Ok i've sent u da latest version of da project.","HAM"
"Good Morning my Dear........... Have a great &amp; successful day.","HAM"
"Pls accept me for one day. Or am begging you change the number.","HAM"
"Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:","HAM"
"Its ok, if anybody asks abt me, u tel them..:-P","HAM"
"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens","HAM"
"* You gonna ring this weekend or wot?","HAM"
"Also track down any lighters you can find","HAM"
"Sorry, I can't help you on this.","HAM"
"Babe, I need your advice","HAM"
"I‘ll leave around four, ok?","HAM"
"Come to medical college at 7pm ......forward it da","HAM"
"K:)k..its good:)when are you going?","HAM"
"I can make lasagna for you... vodka...","HAM"
"HI ITS KATE CAN U GIVE ME A RING ASAP XXX","HAM"
"Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar","HAM"
"No, but you told me you were going, before you got drunk!","HAM"
"He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him","HAM"
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate","SPAM"
"I'm always looking for an excuse to be in the city.","HAM"
"Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...","HAM"
"O shore are you takin the bus","HAM"
"So u gonna get deus ex?","HAM"
"I will send them to your email. Do you mind &lt;#&gt; times per night?","HAM"
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.","SPAM"
"tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?","HAM"
"Ok then i come n pick u at engin?","HAM"
"Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.","HAM"
"Raviyog Peripherals bhayandar east","HAM"
"K actually can you guys meet me at the sunoco on howard? It should be right on the way","HAM"
"You have 1 new voicemail. Please call 08719181513.","SPAM"
"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night","HAM"
"Just finished eating. Got u a plate. NOT leftovers this time.","HAM"
"Thanx a lot...","HAM"
"Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.","HAM"
"Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(","HAM"
"Its a great day. Do have yourself a beautiful one.","HAM"
"What happened in interview?","HAM"
"Solve d Case : A Man Was Found Murdered On &lt;DECIMAL&gt; . &lt;#&gt; AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.","HAM"
"Badrith is only for chennai:)i will surely pick for us:)no competition for him.","HAM"
"I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...","HAM"
"Hey you around? I've got enough for a half + the ten I owe you","HAM"
"Hey tmr maybe can meet you at yck","HAM"
"ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*","HAM"
"They are just making it easy to pay back. I have &lt;#&gt; yrs to say but i can pay back earlier. You get?","HAM"
"Not to worry. I'm sure you'll get it.","HAM"
"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard","HAM"
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p","SPAM"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days","SPAM"
"My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?","HAM"
"I'm not smoking while people use 'wylie smokes too much' to justify ruining my shit","HAM"
"Dear good morning how you feeling dear","HAM"
"A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die","HAM"
"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)","HAM"
"Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.","HAM"
"Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.","HAM"
"Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app","SPAM"
"This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only","SPAM"
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)","HAM"
"Just do what ever is easier for you","HAM"
"RCT' THNQ Adrian for U text. Rgds Vatian","SPAM"
"Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday","HAM"
"It'll be tough, but I'll do what I have to","HAM"
"IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx","HAM"
"Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name &lt;#&gt; janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra &lt;#&gt; % true.. Don't neglet.","HAM"
"HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX","HAM"
"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!","HAM"
"But i'm surprised she still can guess right lor...","HAM"
"Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.","HAM"
"Oh ho. Is this the first time u use these type of words","HAM"
"HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN","HAM"
"I know you are serving. I mean what are you doing now.","HAM"
"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...","HAM"
"Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out","HAM"
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com","SPAM"
"I know girls always safe and selfish know i got it pa. Thank you. good night.","HAM"
"No worries, hope photo shoot went well. have a spiffing fun at workage.","HAM"
"I'm freezing and craving ice. Fml","HAM"
"Kay... Since we are out already","HAM"
"Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?","HAM"
"Yo im right by yo work","HAM"
"Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx","HAM"
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","HAM"
"I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.","HAM"
"Nope... Juz off from work...","HAM"
"Huh so fast... Dat means u havent finished painting?","HAM"
"what number do u live at? Is it 11?","HAM"
"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore","HAM"
"Sac will score big hundred.he is set batsman:-)","HAM"
"Send me yetty's number pls.","HAM"
"How much it will cost approx . Per month.","HAM"
"Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free","HAM"
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P","SPAM"
"That's fine, have him give me a call if he knows what he wants or has any questions","HAM"
"Sorry, got a late start, we're on the way","HAM"
"Then u go back urself lor...","HAM"
"I AM AT THE GAS STATION. GO THERE.","HAM"
"K, if u bored up just come to my home..","HAM"
"Babe !!!! I LOVE YOU !!!! *covers your face in kisses*","HAM"
"Like I made him throw up when we were smoking in our friend's car one time, it was awesome","HAM"
"Still i have not checked it da. . .","HAM"
"You will go to walmart. I.ll stay.","HAM"
"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too","HAM"
"Oh great. I.ll disturb him more so that we can talk.","HAM"
"Reverse is cheating. That is not mathematics.","HAM"
"U're welcome... Caught u using broken english again...","HAM"
"No problem baby. Is this is a good time to talk? I called and left a message.","HAM"
"Sorry, I'll call later","HAM"
"Oh is it! Which brand?","HAM"
"Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.","HAM"
"At what time are you coming.","HAM"
"Call him and say you not coming today ok and tell them not to fool me like this ok","HAM"
"I emailed yifeng my part oredi.. Can ü get it fr him..","HAM"
"R u sure they'll understand that! Wine * good idea just had a slurp!","HAM"
"Minimum walk is 3miles a day.","HAM"
"Ok not a problem will get them a taxi. C ing tomorrow and tuesday. On tuesday think we r all going to the cinema.","HAM"
"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..","HAM"
"I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...","HAM"
"Sorry I missed your call let's talk when you have the time. I'm on 07090201529","SPAM"
"Please attend the phone:)","HAM"
"You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged","HAM"
"No messages on her phone. I'm holding it now","HAM"
"Can... I'm free...","HAM"
"Yo my trip got postponed, you still stocked up?","HAM"
"Sorry, I'll call later","HAM"
"I am waiting for your call sir.","HAM"
"Hey what are you doing. Y no reply pa..","HAM"
"Hey elaine, is today's meeting still on?","HAM"
"Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.","HAM"
"Most of the tiime when i don't let you hug me it's so i don't break into tears.","HAM"
"Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow","HAM"
"And now electricity just went out fml.","HAM"
"Looks like you found something to do other than smoke, great job!","HAM"
"Also andros ice etc etc","HAM"
":)","HAM"
"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea","HAM"
"Yup. Wun believe wat? U really neva c e msg i sent shuhui?","HAM"
"Hows that watch resizing","HAM"
"Dear umma she called me now :-)","HAM"
"Just finished. Missing you plenty","HAM"
"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+","SPAM"
"Well, I meant as opposed to my drunken night of before","HAM"
"K... Must book a not huh? so going for yoga basic on sunday?","HAM"
"FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline","SPAM"
"Ok can...","HAM"
"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x","HAM"
"So u workin overtime nigpun?","HAM"
"Same as kallis dismissial in 2nd test:-).","HAM"
"O. Guess they both got screwd","HAM"
"Please CALL 08712402972 immediately as there is an urgent message waiting for you","SPAM"
"I'm in a meeting, call me later at","HAM"
"What r u cooking me for dinner?","HAM"
"Ok thanx...","HAM"
"Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.","HAM"
"Then i buy.","HAM"
"URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only","SPAM"
"Heehee that was so funny tho","HAM"
"It only does simple arithmetic not percentages.","HAM"
"Yeah we wouldn't leave for an hour at least, how's 4 sound?","HAM"
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","SPAM"
"Thanks honey. Have a great day.","HAM"
"'An Amazing Quote'' - 'Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....'","HAM"
"Good night my dear.. Sleepwell&amp;Take care","HAM"
"Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...","HAM"
"Jus chillaxin, what up","HAM"
"'HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.'","HAM"
"Beautiful Truth against Gravity.. Read carefully: 'Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..' GOODMORNING","HAM"
"Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705","SPAM"
"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!","HAM"
"Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav &lt;#&gt; IQ. Tis s IAS question try to answer.","HAM"
"Only once then after ill obey all yours.","HAM"
"No she didnt. I will search online and let you know.","HAM"
"Where do you need to go to get it?","HAM"
"No pic. Please re-send.","HAM"
"He remains a bro amongst bros","HAM"
"Uhhhhrmm isnt having tb test bad when youre sick","HAM"
"But i haf enuff space got like 4 mb...","HAM"
"LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms","SPAM"
"Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW","SPAM"
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470","SPAM"
"Welcome! Please reply with your AGE and GENDER to begin. e.g 24M","SPAM"
"Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly","SPAM"
"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out","SPAM"
"Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL","SPAM"
"True. Its easier with her here.","HAM"
"Sure but since my parents will be working on Tuesday I don't really need a cover story","HAM"
"Haha okay... Today weekend leh...","HAM"
"'Hi darlin did youPhone me? Im atHome if youwanna chat.'","HAM"
"I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga","HAM"
"You've always been the brainy one.","HAM"
"Yeah if we do have to get a random dude we need to change our info sheets to PARTY &lt;#&gt; /7 NEVER STUDY just to be safe","HAM"
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.","SPAM"
"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...","HAM"
"Sending you greetings of joy and happiness. Do have a gr8 evening","HAM"
"'Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx'","HAM"
"If india win or level series means this is record:)","HAM"
"Then what about further plan?","HAM"
"Its good to hear from you","HAM"
"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah","HAM"
"What time you thinkin of goin?","HAM"
